zip,id,station,address,dir_cn,dir_en,dir_short,lat,lon,lat_offset,lon_offset
10001,LADD035-01,大安分局 瑞安街派出所,大安路2段174號,北,North,N,25.0310129,121.5460704,25.031192563056827,121.54607039999999
10001,LADD036-01,大安分局 瑞安街派出所,四維路170巷口，麥當勞對面,東南,Southeast,SE,25.0281011,121.547913,25.027974058968432,121.54805320613387
10001,LADD037-01,大安分局 瑞安街派出所,大安路2段132巷35弄1號旁,東,East,E,25.0301007,121.5440758,25.03010069986847,121.54427408485249
10001,LADD038-01,大安分局 瑞安街派出所,大安路2段134號旁,南,South,S,25.0310129,121.5460704,25.030833236943177,121.54607039999999
10001,LADD039-01,大安分局 瑞安街派出所,大安路2段與瑞安街23巷口,南,South,S,25.0310129,121.5460704,25.030833236943177,121.54607039999999
10001,LADD040-01,大安分局 瑞安街派出所,大安路2段142巷8號前,東,East,E,25.0294458,121.5456357,25.029445799868476,121.5458339837942
10001,LADD041-01,大安分局 瑞安街派出所,大安路2段141巷36號,東,East,E,25.0284121,121.5471562,25.02841209986848,121.54735448212386
10001,LADD042-01,大安分局 瑞安街派出所,大安路2段160巷19號旁,東,East,E,25.0289033,121.5452048,25.028903299868478,121.54540308291756
10001,LADD043-01,大安分局 瑞安街派出所,大安路2段160巷9號,東,East,E,25.0288957,121.5455357,25.028895699868478,121.5457339829053
10001,LADD044-01,大安分局 瑞安街派出所,四維路164號旁,北,North,N,25.0285468,121.5478933,25.028726463056827,121.5478933
10001,LADD045-01,大安分局 瑞安街派出所,四維路與四維路154巷西南角燈桿,南,South,S,25.030982,121.5480047,25.03080233694318,121.5480047
10001,LADD046-01,大安分局 瑞安街派出所,敦化南路2段68號前分隔島,南,South,S,25.029744,121.5483523,25.029564336943178,121.54835230000002
10001,LADD047-02,大安分局 瑞安街派出所,敦化南路與信義路4段西南側分隔島,西,West,W,,,,
10001,LADD047-03,大安分局 瑞安街派出所,敦化南路1段376號,南,South,S,37.8873,112.59152,37.88712033694318,112.59152
10001,LADD047-04,大安分局 瑞安街派出所,敦化南路2段2號,北,North,N,37.8873,112.59152,37.88747966305683,112.59152
10001,LADD048-02,大安分局 瑞安街派出所,信義路3段202號前分隔島,西,West,W,25.0331257,121.5432951,25.033125699868453,121.5430968102588
10001,LADD049-01,大安分局 瑞安街派出所,復興南路2段49號前,西,West,W,37.92573,102.64854,37.925729999780515,102.64831223478525
10001,LADD050-01,大安分局 瑞安街派出所,大安路2段33號,東,East,E,25.0310129,121.5460704,25.03101289986847,121.5462686863266
10001,LADD051-01,大安分局 瑞安街派出所,信義路4段30巷8弄口(6號旁),西,West,W,25.0328629,121.544558,25.032862899868455,121.54435971068355
10001,LADD052-01,大安分局 瑞安街派出所,信義路4段30巷5號旁,東,East,E,25.032883,121.5447505,25.032882999868455,121.54494878934896
10001,LADD053-01,大安分局 瑞安街派出所,信義路4段30巷2-1號旁,北,North,N,25.032934,121.544471,25.033113663056824,121.54447099999999
10001,LADD054-01,大安分局 瑞安街派出所,信義路4段30巷22弄12-1號,東,East,E,25.0325632,121.5441041,25.032563199868452,121.54430238883205
10001,LADD055-01,大安分局 瑞安街派出所,信義路4段30巷34號旁,西,West,W,25.0321871,121.5445602,25.03218709986846,121.54436191177578
10001,LADD056-01,大安分局 瑞安街派出所,信義路4段30巷48號旁,西,West,W,25.0318351,121.5445166,25.03183509986846,121.54431831234464
10001,LADD057-01,大安分局 瑞安街派出所,信義路4段30巷34號旁,西,West,W,25.0321871,121.5445602,25.03218709986846,121.54436191177578
10001,LADD058-01,大安分局 瑞安街派出所,信義路4段30巷39號旁,西,West,W,25.0317839,121.5447182,25.03178389986846,121.54451991242738
10001,LADD059-01,大安分局 瑞安街派出所,四維路124巷2號旁,東,East,E,25.0316928,121.5477608,25.03169279986846,121.54795908742537
10001,LADD060-01,大安分局 瑞安街派出所,四維路136號旁,西,West,W,25.0769355,121.3792405,25.07693549986819,121.37904213936844
10001,LADD061-01,大安分局 瑞安街派出所,敦化南路2段54號旁，四維路口,東,East,E,25.0270117,121.5489861,25.02701169986849,121.54918437986116
10001,LADD062-01,大安分局 瑞安街派出所,大安路2段55號旁,西,West,W,25.0049472,121.4305516,25.00494719986862,121.43035335576756
10001,LADD063-01,大安分局 瑞安街派出所,信義路4段30巷22弄12-1號,南,South,S,25.0325632,121.5441041,25.032383536943176,121.54410409999998
10001,LADD063-03,大安分局 瑞安街派出所,信義路4段30巷50弄7號旁,北,North,N,25.0316784,121.5440961,25.031858063056827,121.5440961
10001,LADD065-01,大安分局 瑞安街派出所,信義路4段74巷6弄2-4號前,東,East,E,25.0322861,121.5469005,25.032286099868458,121.54709878838426
10001,LADD066-01,大安分局 瑞安街派出所,信義路4段74巷2弄1號,東,East,E,25.0321651,121.5468721,25.03216509986846,121.54707038818867
10001,LADD067-01,大安分局 瑞安街派出所,四維路124巷20號,東,East,E,25.031733,121.5473192,25.03173299986846,121.54751748749035
10001,LADD069-01,大安分局 瑞安街派出所,大安路1段188號,東,East,E,23.8536985,120.3305217,23.85369849987545,120.33071814301118
10001,LADD070-01,大安分局 瑞安街派出所,四維路6巷21弄口,東,East,E,25.0370803,121.5479961,25.037080299868425,121.54819439613345
10001,LADD071-01,大安分局 瑞安街派出所,四維路52巷12號前,東,East,E,25.0350206,121.5470103,25.03502059986844,121.54720859280397
10001,LADD072-01,大安分局 瑞安街派出所,四維路14巷8號對面,東,East,E,25.0366406,121.5472618,25.036640599868427,121.54746009542268
10001,LADD072-02,大安分局 瑞安街派出所,四維路14巷8號對面,西,West,W,25.0366406,121.5472618,25.036640599868427,121.54706350457735
10001,LADD073-01,大安分局 瑞安街派出所,大安路1段155號前,東,East,E,,,,
10001,LADD074-01,大安分局 瑞安街派出所,仁愛路4段14號前與大安路口(東南角號誌桿),東,East,E,25.0375497,121.5461908,25.037549699868425,121.54638909689228
10001,LADD074-03,大安分局 瑞安街派出所,大安路1段155號前,北,North,N,,,,
10001,LADD077-01,大安分局 瑞安街派出所,大安路1段175巷18號,東,East,E,,,,
10001,LADD078-01,大安分局 瑞安街派出所,四維路22巷18號前,東,East,E,25.0363509,121.5471412,25.036350899868427,121.54733949495434
10001,LADD079-01,大安分局 瑞安街派出所,四維路44巷12號,東,East,E,25.0354842,121.5474449,25.035484199868435,121.54764319355333
10001,LADD080-01,大安分局 瑞安街派出所,信義路4段74號旁號誌桿,東,East,E,25.0330939,121.5465053,25.033093899868454,121.54670358968981
10001,LADD080-02,大安分局 瑞安街派出所,信義路4段與大安路口西北側號誌桿,西,West,W,25.0333008,121.5456378,25.03330079986845,121.5454395099758
10001,LADD080-03,大安分局 瑞安街派出所,信義路4段74號旁號誌桿,南,South,S,25.0330939,121.5465053,25.032914236943178,121.5465053
10001,LADD081-01,大安分局 瑞安街派出所,四維路52巷12號前,東,East,E,25.0350206,121.5470103,25.03502059986844,121.54720859280397
10001,LADD082-01,大安分局 瑞安街派出所,信義路4段113號旁,南,South,S,25.033757,121.544111,25.033577336943182,121.54411099999999
10001,LADD083-01,大安分局 瑞安街派出所,四維路76巷6號,東,East,E,25.0341691,121.5476207,25.034169099868443,121.54781899142765
10001,LADD084-01,大安分局 瑞安街派出所,東豐街51號,東,East,E,25.0361919,121.5469995,25.036191899868435,121.54719779469731
10001,LADD085-01,大安分局 瑞安街派出所,四維路14巷1號,東,East,E,25.0368957,121.5479956,25.036895699868428,121.54819389583503
10001,LADD086-01,大安分局 瑞安街派出所,四維路6巷29號前,東,East,E,25.0372512,121.5473787,25.037251199868425,121.54757699640972
10001,LADD087-01,大安分局 瑞安街派出所,四維路84巷7號,東,East,E,25.0339461,121.5475916,25.03394609986845,121.54778989106718
10001,LADD088-01,大安分局 瑞安街派出所,信義路4段99巷1號,南,South,S,25.0337244,121.5472022,25.033544736943178,121.5472022
10001,LADD089-01,大安分局 瑞安街派出所,四維路22巷4號,東,East,E,25.036318,121.547773,25.036317999868437,121.54797129490117
10001,LADD090-01,大安分局 瑞安街派出所,復興南路2段210巷1弄口,東,East,E,25.0265017,121.5427428,25.02650169986849,121.54294107903713
10001,LADD091-01,大安分局 瑞安街派出所,和平東路2段53巷3號,南,South,S,24.9747748,121.4424511,24.97459513694318,121.4424511
10001,LADD092-01,大安分局 瑞安街派出所,和平東路2段153巷5弄口,北,North,N,24.9747748,121.4424511,24.97495446305683,121.4424511
10001,LADD093-01,大安分局 瑞安街派出所,瑞安街276巷口、瑞安街278號旁,西,West,W,25.0260679,121.5390899,25.026067899868494,121.53889162166372
10001,LADD094-01,大安分局 瑞安街派出所,和平東路2段49號,東,East,E,24.9747748,121.4424511,24.974774799868804,121.44264929557983
10001,LADD095-01,大安分局 瑞安街派出所,瑞安街264巷6號,西,West,W,25.026532,121.5391044,25.026531999868492,121.53890612091392
10001,LADD096-01,大安分局 瑞安街派出所,瑞安街276巷口、瑞安街278號旁,東,East,E,25.0260679,121.5390899,25.026067899868494,121.53928817833625
10001,LADD097-01,大安分局 瑞安街派出所,和平東路2段175巷3號,東,East,E,24.9747748,121.4424511,24.974774799868804,121.44264929557983
10001,LADD098-01,大安分局 瑞安街派出所,復興南路2段210巷32號前,西,West,W,25.0264556,121.5419554,25.026455599868484,121.54175712103735
10001,LADD099-01,大安分局 瑞安街派出所,和平東路2段175巷15弄2號,東,East,E,24.9747748,121.4424511,24.974774799868804,121.44264929557983
10001,LADD100-01,大安分局 瑞安街派出所,瑞安街135巷33號前,西,West,W,,,,
10001,LADD101-01,大安分局 瑞安街派出所,和平東路2段107巷23弄10號旁,西,West,W,,,,
10001,LADD102-01,大安分局 瑞安街派出所,和平東路2段107巷23弄10號旁,東,East,E,,,,
10001,LADD103-01,大安分局 瑞安街派出所,瑞安街135巷4號前,東,East,E,25.026738,121.5398918,25.026737999868487,121.54009007941893
10001,LADD104-01,大安分局 瑞安街派出所,和平東路2段與復興南路2段西側分隔島,北,North,N,24.9700523,121.447385,24.970231963056825,121.447385
10001,LADD105-01,大安分局 瑞安街派出所,瑞安街266號,南,South,S,25.0264445,121.5392695,25.026264836943177,121.5392695
10001,LADD106-01,大安分局 瑞安街派出所,北市大安區建國南路2段187號前路口監控,北,North,N,25.0275551,121.5380948,25.027734763056827,121.5380948
10001,LADD107-01,大安分局 瑞安街派出所,和平東路2段107巷11弄1號,東,East,E,,,,
10001,LADD108-01,大安分局 瑞安街派出所,瑞安街256巷17號前,西,West,W,25.0269145,121.5396269,25.026914499868493,121.5394286202959
10001,LADD109-01,大安分局 瑞安街派出所,瑞安街244巷19號,西,West,W,25.0272705,121.5397984,25.02727049986849,121.53960011972073
10001,LADD110-01,大安分局 瑞安街派出所,和平東路107巷6弄3號,西,West,W,,,,
10001,LADD111-01,大安分局 瑞安街派出所,瑞安街49-3號,東,East,E,25.0296257,121.5429881,25.029625699868475,121.5431863840849
10001,LADD112-01,大安分局 瑞安街派出所,復興南路2段128巷3號前,西,West,W,25.0293162,121.5429582,25.02931619986847,121.54275991641525
10001,LADD113-01,大安分局 瑞安街派出所,瑞安街61巷3號,北,North,N,25.0293497,121.5428722,25.029529363056824,121.5428722
10001,LADD114-01,大安分局 瑞安街派出所,北市大安區復興南路2段160巷1號前路口監控,南,South,S,25.0279327,121.5429716,25.027753036943178,121.5429716
10001,LADD115-01,大安分局 瑞安街派出所,復興南路2段210巷1弄口,北,North,N,25.0265017,121.5427428,25.026681363056824,121.54274280000001
10001,LADD116-01,大安分局 瑞安街派出所,復興南路2段210巷3-1號邊,北,North,N,25.0266203,121.5428899,25.026799963056828,121.5428899
10001,LADD117-01,大安分局 瑞安街派出所,復興南路2段148巷24號對面號誌桿,東,East,E,25.0289215,121.5420609,25.028921499868478,121.54225918294698
10001,LADD118-01,大安分局 瑞安街派出所,和平東路2段175巷44弄口,西,West,W,24.9747748,121.4424511,24.974774799868804,121.44225290442016
10001,LADD119-01,大安分局 瑞安街派出所,瑞安街135巷15號前,東,East,E,25.0267565,121.5404839,25.02675649986849,121.54068217944882
10001,LADD120-01,大安分局 瑞安街派出所,瑞安街252號前,南,South,S,25.0270202,121.5397016,25.026840536943176,121.5397016
10001,LADD121-01,大安分局 瑞安街派出所,復興南路2段180巷21號前,東,East,E,25.027511,121.5421022,25.027510999868486,121.54230048066788
10001,LADD122-01,大安分局 瑞安街派出所,復興南路2段180巷1號,南,South,S,25.027464,121.5430537,25.02728433694318,121.54305369999999
10001,LADD123-01,大安分局 瑞安街派出所,和平東路2段175巷35弄1號,東,East,E,24.9747748,121.4424511,24.974774799868804,121.44264929557983
10001,LADD124-01,大安分局 瑞安街派出所,和平東路2段175巷37弄1號前,東,East,E,24.9747748,121.4424511,24.974774799868804,121.44264929557983
10001,LADD125-01,大安分局 瑞安街派出所,復興南路2段180巷29號,東,East,E,25.0275843,121.5415729,25.027584299868483,121.54177118078631
10001,LADD126-01,大安分局 瑞安街派出所,瑞安街71巷3號對面,南,South,S,25.0282959,121.5415086,25.02811623694318,121.54150859999999
10001,LADD127-01,大安分局 瑞安街派出所,北市大安區復興南路2段160巷1號前路口監控,北,North,N,25.0279327,121.5429716,25.028112363056827,121.5429716
10001,LADD128-01,大安分局 瑞安街派出所,復興南路2段148巷43號前,東,East,E,25.0283646,121.5414373,25.028364599868482,121.5416355820471
10001,LADD129-01,大安分局 瑞安街派出所,瑞安街85號旁,東,East,E,25.0279046,121.5408202,25.02790459986848,121.54101848130385
10001,LADD130-01,大安分局 瑞安街派出所,北市大安區建國南路2段125號前路口監控,北,North,N,25.0291596,121.5384023,25.029339263056826,121.5384023
10001,LADD131-01,大安分局 瑞安街派出所,北市大安區建國南路2段123巷口路口監控,東,East,E,25.0295476,121.5386218,25.029547599868476,121.5388200839587
10001,LADD132-01,大安分局 瑞安街派出所,建國南路2段69巷28號,西,West,W,25.0310693,121.5392548,25.031069299868463,121.53905651358227
10001,LADD133-01,大安分局 瑞安街派出所,信義路3段134巷57號,南,South,S,25.0294176,121.5394867,25.029237936943176,121.53948670000001
10001,LADD134-01,大安分局 瑞安街派出所,瑞安街208巷35弄2號旁,南,South,S,25.0295308,121.5406901,25.029351136943177,121.5406901
10001,LADD135-01,大安分局 瑞安街派出所,建國南路2段151巷12、16號對面,東,East,E,25.0286571,121.538408,25.02865709986848,121.53860628251975
10001,LADD136-01,大安分局 瑞安街派出所,北市大安區建國南路2段169號前路口監控,北,North,N,25.0282503,121.5381184,25.02842996305683,121.5381184
10001,LADD137-01,大安分局 瑞安街派出所,瑞安街208巷14弄18號前,東,East,E,25.028218,121.539518,25.02821799986848,121.53971628181024
10001,LADD138-01,大安分局 瑞安街派出所,瑞安街210號旁,南,South,S,25.0279374,121.5404484,25.027757736943176,121.5404484
10001,LADD139-01,大安分局 瑞安街派出所,建國南路2段151巷與信義路3段134巷口(建國南路二段151巷38號對面單號側),西,West,W,25.0286544,121.5392757,25.02865439986848,121.53907741748463
10001,LADD140-01,大安分局 瑞安街派出所,北市大安區建國南路2段151巷22號對面路口監控,東,East,E,25.0286708,121.5387895,25.02867079986848,121.53898778254188
10001,LADD141-01,大安分局 瑞安街派出所,瑞安街85-1號、瑞安街210號對面,南,South,S,25.0279029,121.5407752,25.027723236943178,121.5407752
10001,LADD142-01,大安分局 瑞安街派出所,瑞安街224號,東,East,E,25.0273892,121.5399968,25.027389199868484,121.54019508047107
10001,LADD143-01,大安分局 瑞安街派出所,瑞安街224號,西北,Northwest,NW,25.0273892,121.5399968,25.027516240900052,121.53985659438916
10001,LADD144-01,大安分局 瑞安街派出所,建國南路2段151巷口、建國南路2段153號對面,北,North,N,,,,
10001,LADD144-02,大安分局 瑞安街派出所,建國南路2段151巷口、建國南路2段153號對面,西北,Northwest,NW,,,,
10001,LADD145-01,大安分局 瑞安街派出所,建國南路79巷35號旁,西,West,W,24.0878922,120.551736,24.087892199874073,120.55153919965701
10001,LADD146-01,大安分局 瑞安街派出所,北市大安區信義路3段134巷51號前(路口監控),南,South,S,25.0297447,121.5395761,25.029565036943175,121.53957609999999
10001,LADD147-01,大安分局 瑞安街派出所,瑞安街208巷70弄1號,東,East,E,25.0304393,121.5403429,25.03043929986847,121.54054118539965
10001,LADD149-01,大安分局 瑞安街派出所,北市大安區信義路3段134巷45弄口(路口監控),東,East,E,25.029958,121.5393823,25.02995799986847,121.53958058462187
10001,LADD151-01,大安分局 瑞安街派出所,仁愛路4段2號前燈桿,西,West,W,25.0376439,121.5440919,25.037643899868424,121.54389360295544
10001,LADD151-02,大安分局 瑞安街派出所,仁愛路4段2號前燈桿,西北,Northwest,NW,25.0376439,121.5440919,25.03777094090002,121.54395168266987
10001,LADD152-01,大安分局 瑞安街派出所,仁愛路四段8巷前,西,West,W,25.0374132,121.5552365,25.037413199868425,121.55503820332838
10001,LADD153-01,大安分局 瑞安街派出所,大安路1段178號旁,西,West,W,,,,
10001,LADD157-01,大安分局 瑞安街派出所,大安路1段206巷21號前,西南,Southwest,SW,,,,
10001,LADD158-01,大安分局 瑞安街派出所,北市大安區大安路1段228號與224巷口路口監控,北,North,N,25.0309894,121.5460728,25.031169063056826,121.54607279999999
10001,LADD159-01,大安分局 瑞安街派出所,仁愛路4段8巷20號對面燈桿,南,South,S,25.037169,121.5442967,25.036989336943172,121.5442967
10001,LADD160-01,大安分局 瑞安街派出所,復興南路1段295巷5號對面,西,West,W,,,,
10001,LADD162-01,大安分局 瑞安街派出所,復興南路1段253巷13號,西,West,W,,,,
10001,LADD163-01,大安分局 瑞安街派出所,北市大安區復興南路1段305號前路口監控,南,South,S,25.0367328,121.5433687,25.036553136943176,121.54336869999999
10001,LADD164-01,大安分局 瑞安街派出所,北市大安區復興南路1段305號前路口監控,東,East,E,25.0367328,121.5433687,25.03673279986843,121.54356699557168
10001,LADD165-01,大安分局 瑞安街派出所,信義路4段19巷3之1號前,東,East,E,25.033908,121.5446549,25.033907999868447,121.54485319100561
10001,LADD166-01,大安分局 瑞安街派出所,信義路4段1-10號前小綠人桿,南,South,S,25.033559,121.543902,25.033379336943174,121.543902
10001,LADD166-02,大安分局 瑞安街派出所,信義路4段1-10號前小綠人桿,東,East,E,25.033559,121.543902,25.033558999868447,121.54410029044153
10001,LADD167-01,大安分局 瑞安街派出所,信義路4段2號前小綠人桿,東,East,E,25.0332809,121.5424027,25.03328089986845,121.54260098999202
10001,LADD168-01,大安分局 瑞安街派出所,東豐街24號邊,北,North,N,25.0359412,121.5452918,25.036120863056826,121.54529180000002
10001,LADD169-01,大安分局 瑞安街派出所,仁愛路4段8巷29號對面,東,East,E,25.0366271,121.5444772,25.036627099868433,121.54467549540084
10001,LADD171-01,大安分局 瑞安街派出所,北市大安區仁愛路4段10號前路口監控,西,West,W,25.037298,121.5453853,25.03729799986843,121.54518700351461
10001,LADD173-01,大安分局 瑞安街派出所,和平東路2段42號與建國南路2段口西北角(公園前),南,South,S,49.34526959999999,-95.0650844,49.34508993694316,-95.0650844
10001,LADD182-01,大安分局 瑞安街派出所,四維路122號前燈桿,南,South,S,,,,
10001,LADD182-02,大安分局 瑞安街派出所,四維路122號前燈桿,北,North,N,,,,
10001,LADD184-01,大安分局 瑞安街派出所,信義路4段2號前分隔島,東,East,E,25.0332809,121.5424027,25.03328089986845,121.54260098999202
10001,LADD188-01,大安分局 瑞安街派出所,東豐街33號旁,南,South,S,25.0361314,121.5459089,25.035951736943176,121.5459089
10001,LADD189-01,大安分局 瑞安街派出所,大安路1段188號前燈桿,北,North,N,,,,
10001,LADD193-01,大安分局 瑞安街派出所,仁愛路4段與復興南路1段東南角燈桿,南,South,S,25.0474407,121.5441513,25.04726103694318,121.5441513
10001,LADE001-01,大安分局 敦化南路派出所,大安路1段126巷口,西,West,W,,,,
10001,LADE002-01,大安分局 敦化南路派出所,大安路1段126巷口,西,West,W,,,,
10001,LADE003-01,大安分局 敦化南路派出所,大安路1段118號旁,東,East,E,,,,
10001,LADE004-01,大安分局 敦化南路派出所,大安路1段101巷2號,西,West,W,24.1429726,120.698326,24.142972599873747,120.69812911494843
10001,LADE005-01,大安分局 敦化南路派出所,敦化南路1段252巷17號,西,West,W,25.0398547,121.5484655,25.03985469986841,121.54826719938117
10001,LADE006-01,大安分局 敦化南路派出所,敦化南路1段232巷2號,南,South,S,25.0406175,121.5485903,25.040437836943177,121.54859030000001
10001,LADE007-01,大安分局 敦化南路派出所,復興南路1段177巷8號前,東,East,E,25.0474407,121.5441513,25.047440699868364,121.54434961288655
10001,LADE009-01,大安分局 敦化南路派出所,大安路1段84巷19號,北,North,N,,,,
10001,LADE011-01,大安分局 敦化南路派出所,復興南路1段219巷12號,西,West,W,,,,
10001,LADE012-01,大安分局 敦化南路派出所,仁愛路4段27巷大安路1段84巷16號對面,西,West,W,25.0398264,121.5451966,25.03982639986841,121.54499829942692
10001,LADE013-01,大安分局 敦化南路派出所,仁愛路四段27巷26號前,北,North,N,25.0405196,121.5451094,25.040699263056826,121.54510940000002
10001,LADE014-01,大安分局 敦化南路派出所,仁愛路4段27巷4弄口(27巷6號旁),南,South,S,,,,
10001,LADE015-01,大安分局 敦化南路派出所,大安路一段106巷22號前,東,East,E,25.0400904,121.5446088,25.040090399868408,121.54480710099993
10001,LADE016-01,大安分局 敦化南路派出所,忠孝東路4段26巷79號對面,北,North,N,25.0419925,121.5335165,25.042172163056826,121.53351649999999
10001,LADE017-01,大安分局 敦化南路派出所,忠孝東路4段52號前(分隔島),南,South,S,25.0419925,121.5335165,25.041812836943176,121.53351649999999
10001,LADE018-01,大安分局 敦化南路派出所,仁愛路4段27巷14號前,北,North,N,25.0395758,121.5449616,25.039755463056828,121.54496160000001
10001,LADE019-01,大安分局 敦化南路派出所,復興南路1段219巷17號前,東,East,E,,,,
10001,LADE020-01,大安分局 敦化南路派出所,大安路1段126巷12號前,西,West,W,,,,
10001,LADE021-01,大安分局 敦化南路派出所,大安路1段與敦化南路1段252巷口,北,North,N,25.0398547,121.5484655,25.040034363056826,121.54846549999999
10001,LADE022-01,大安分局 敦化南路派出所,大安路1段84巷5號旁,東,East,E,,,,
10001,LADE023-01,大安分局 敦化南路派出所,敦化南路1段270巷28號,東,East,E,25.0388352,121.5484941,25.03883519986842,121.54869239897053
10001,LADE024-01,大安分局 敦化南路派出所,仁愛路4段91巷口,東,East,E,25.038071,121.5481466,25.03807099986842,121.54834489773506
10001,LADE024-02,大安分局 敦化南路派出所,仁愛路4段91巷口,南,South,S,25.038071,121.5481466,25.03789133694318,121.54814660000001
10001,LADE025-01,大安分局 敦化南路派出所,仁愛路4段27巷11-1號對面(14號旁),東,East,E,25.0397316,121.545292,25.039731599868414,121.5454903004198
10001,LADE026-01,大安分局 敦化南路派出所,大安路1段144巷口,東,East,E,,,,
10001,LADE027-01,大安分局 敦化南路派出所,大安路1段與仁愛路4段91巷口,東,East,E,25.0386017,121.5470985,25.03860169986842,121.54729679859302
10001,LADE028-01,大安分局 敦化南路派出所,敦化南路一段270巷與大安路一段(東南角燈桿),西,West,W,25.0390176,121.5460477,25.03901759986842,121.54584940073457
10001,LADE029-01,大安分局 敦化南路派出所,敦化南路1段236巷23號,西,West,W,25.0404448,121.5485486,25.04044479986841,121.54835029842708
10001,LADE030-01,大安分局 敦化南路派出所,仁愛路4段91巷19號前,東,East,E,25.0386437,121.5470015,25.03864369986842,121.54719979866091
10001,LADE031-01,大安分局 敦化南路派出所,復興南路1段107巷8號旁,西,West,W,,,,
10001,LADE032-01,大安分局 敦化南路派出所,大安路1段75巷與忠孝東路(香檳大廈路口),南,South,S,25.0249441,121.5433783,25.02476443694318,121.54337830000001
10001,LADE033-01,大安分局 敦化南路派出所,復興南路1段79巷7號,東,East,E,25.0474407,121.5441513,25.047440699868364,121.54434961288655
10001,LADE034-01,大安分局 敦化南路派出所,大安路1段52巷16號前,西,West,W,,,,
10001,LADE036-01,大安分局 敦化南路派出所,敦化南路1段190巷31號,東,East,E,25.042409,121.5471349,25.042408999868396,121.54733320474895
10001,LADE037-01,大安分局 敦化南路派出所,大安路1段61號旁,北,North,N,,,,
10001,LADE038-01,大安分局 敦化南路派出所,敦化南路1段190巷41號前,西,West,W,25.042409,121.5471349,25.042408999868396,121.54693659525103
10001,LADE039-01,大安分局 敦化南路派出所,忠孝東路4段101巷39號,東,East,E,,,,
10001,LADE039-02,大安分局 敦化南路派出所,復興南路1段135巷21號旁,北,North,N,25.0474407,121.5441513,25.047620363056826,121.5441513
10001,LADE040-01,大安分局 敦化南路派出所,忠孝東路4段101巷71號,北,North,N,,,,
10001,LADE041-01,大安分局 敦化南路派出所,大安路1段56號前,北,North,N,,,,
10001,LADE042-01,大安分局 敦化南路派出所,大安路1段31巷36號,西,West,W,,,,
10001,LADE043-01,大安分局 敦化南路派出所,忠孝東路4段17巷與大安路1段52巷口,北,North,N,25.0419925,121.5335165,25.042172163056826,121.53351649999999
10001,LADE044-01,大安分局 敦化南路派出所,忠孝東路4段77巷30號,南,South,S,,,,
10001,LADE045-01,大安分局 敦化南路派出所,市民大道與大安路一段路口,東,East,E,25.0446819,121.5399124,25.044681899868383,121.54011070842456
10001,LADE046-01,大安分局 敦化南路派出所,敦化南路1段160巷39號,西,West,W,,,,
10001,LADE047-01,大安分局 敦化南路派出所,復興南路1段107巷42號,東,East,E,,,,
10001,LADE049-01,大安分局 敦化南路派出所,敦化南路1段160巷9號,西,West,W,,,,
10001,LADE051-01,大安分局 敦化南路派出所,敦化南路1段190巷11號,西,West,W,25.042409,121.5471349,25.042408999868396,121.54693659525103
10001,LADE051-02,大安分局 敦化南路派出所,敦化南路1段190巷11號,東,East,E,25.042409,121.5471349,25.042408999868396,121.54733320474895
10001,LADE053-01,大安分局 敦化南路派出所,忠孝東路4段101巷30號,北,North,N,,,,
10001,LADE054-01,大安分局 敦化南路派出所,忠孝東路4段49巷4弄2號,東,East,E,25.042317,121.5453671,25.042316999868397,121.54556540460021
10001,LADE055-01,大安分局 敦化南路派出所,忠孝東路4段49巷2號,北,North,N,25.0423048,121.545352,25.042484463056827,121.545352
10001,LADE056-01,大安分局 敦化南路派出所,北市大安區忠孝東路4段61號與大安路1段路口監控,東,East,E,25.0419925,121.5335165,25.0419924998684,121.53371480407547
10001,LADE058-01,大安分局 敦化南路派出所,忠孝東路4段52號前(分隔島),西,West,W,25.0419925,121.5335165,25.0419924998684,121.53331819592452
10001,LADE059-01,大安分局 敦化南路派出所,大安路1段14號前,東,East,E,,,,
10001,LADE060-01,大安分局 敦化南路派出所,北市大安區忠孝東路4段223巷47號前路口監控,北,North,N,25.0428925,121.552845,25.043072163056824,121.552845
10001,LADE062-01,大安分局 敦化南路派出所,敦化南路1段187巷12號旁,北,North,N,25.0406964,121.5485902,25.040876063056828,121.54859020000002
10001,LADE063-01,大安分局 敦化南路派出所,敦化南路1段183號,東,East,E,37.8873,112.59152,37.887299999780815,112.5917476462905
10001,LADE064-01,大安分局 敦化南路派出所,敦化南路1段161巷34號,西,West,W,25.0436258,121.5492588,25.043625799868387,121.54906049328333
10001,LADE065-01,大安分局 敦化南路派出所,敦化南路1段187巷29號旁,北,North,N,25.0406964,121.5485902,25.040876063056828,121.54859020000002
10001,LADE066-01,大安分局 敦化南路派出所,敦化南路1段161巷56號,西,West,W,25.0436258,121.5492588,25.043625799868387,121.54906049328333
10001,LADE067-01,大安分局 敦化南路派出所,北市大安區忠孝東路4段223巷47號前路口監控,北,North,N,25.0428925,121.552845,25.043072163056824,121.552845
10001,LADE068-01,大安分局 敦化南路派出所,忠孝東路4段205巷12號,南,South,S,25.0419925,121.5335165,25.041812836943176,121.53351649999999
10001,LADE069-01,大安分局 敦化南路派出所,敦化南路1段161巷14號旁,東,East,E,25.0436258,121.5492588,25.043625799868387,121.54945710671666
10001,LADE070-01,大安分局 敦化南路派出所,北市大安區忠孝東路4段205巷7弄1號前路口監控,西,West,W,25.0419925,121.5335165,25.0419924998684,121.53331819592452
